,Date (MST),Date (MPT),Asset Short Name,Asset Name,Asset Grouping,Volume,Maximum Capability,System Capability,Fuel Type,Sub Fuel Type,Planning Area,Region,timestamp
177281,2020-02-25 18:00:00,2020-02-25 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-25
177282,2020-02-25 19:00:00,2020-02-25 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-25
177283,2020-02-25 20:00:00,2020-02-25 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-25
177284,2020-02-25 21:00:00,2020-02-25 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-25
177285,2020-02-25 22:00:00,2020-02-25 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-25
177286,2020-02-25 23:00:00,2020-02-25 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-25
177287,2020-02-26 00:00:00,2020-02-26 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177288,2020-02-26 01:00:00,2020-02-26 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177289,2020-02-26 02:00:00,2020-02-26 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177290,2020-02-26 03:00:00,2020-02-26 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177291,2020-02-26 04:00:00,2020-02-26 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177292,2020-02-26 05:00:00,2020-02-26 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177293,2020-02-26 06:00:00,2020-02-26 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177294,2020-02-26 07:00:00,2020-02-26 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177295,2020-02-26 08:00:00,2020-02-26 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177296,2020-02-26 09:00:00,2020-02-26 09:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177297,2020-02-26 10:00:00,2020-02-26 10:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177298,2020-02-26 11:00:00,2020-02-26 11:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177299,2020-02-26 12:00:00,2020-02-26 12:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177300,2020-02-26 13:00:00,2020-02-26 13:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177301,2020-02-26 14:00:00,2020-02-26 14:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177302,2020-02-26 15:00:00,2020-02-26 15:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177303,2020-02-26 16:00:00,2020-02-26 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177304,2020-02-26 17:00:00,2020-02-26 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177305,2020-02-26 18:00:00,2020-02-26 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177306,2020-02-26 19:00:00,2020-02-26 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177307,2020-02-26 20:00:00,2020-02-26 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177308,2020-02-26 21:00:00,2020-02-26 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177309,2020-02-26 22:00:00,2020-02-26 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177310,2020-02-26 23:00:00,2020-02-26 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-26
177311,2020-02-27 00:00:00,2020-02-27 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177312,2020-02-27 01:00:00,2020-02-27 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177313,2020-02-27 02:00:00,2020-02-27 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177314,2020-02-27 03:00:00,2020-02-27 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177315,2020-02-27 04:00:00,2020-02-27 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177316,2020-02-27 05:00:00,2020-02-27 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177317,2020-02-27 06:00:00,2020-02-27 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177318,2020-02-27 07:00:00,2020-02-27 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177319,2020-02-27 08:00:00,2020-02-27 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177320,2020-02-27 09:00:00,2020-02-27 09:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177321,2020-02-27 10:00:00,2020-02-27 10:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177322,2020-02-27 11:00:00,2020-02-27 11:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177323,2020-02-27 12:00:00,2020-02-27 12:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177324,2020-02-27 13:00:00,2020-02-27 13:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177325,2020-02-27 14:00:00,2020-02-27 14:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177326,2020-02-27 15:00:00,2020-02-27 15:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177327,2020-02-27 16:00:00,2020-02-27 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177328,2020-02-27 17:00:00,2020-02-27 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177329,2020-02-27 18:00:00,2020-02-27 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177330,2020-02-27 19:00:00,2020-02-27 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177331,2020-02-27 20:00:00,2020-02-27 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177332,2020-02-27 21:00:00,2020-02-27 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177333,2020-02-27 22:00:00,2020-02-27 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177334,2020-02-27 23:00:00,2020-02-27 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-27
177335,2020-02-28 00:00:00,2020-02-28 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177336,2020-02-28 01:00:00,2020-02-28 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177337,2020-02-28 02:00:00,2020-02-28 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177338,2020-02-28 03:00:00,2020-02-28 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177339,2020-02-28 04:00:00,2020-02-28 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177340,2020-02-28 05:00:00,2020-02-28 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177341,2020-02-28 06:00:00,2020-02-28 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177342,2020-02-28 07:00:00,2020-02-28 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177343,2020-02-28 08:00:00,2020-02-28 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177344,2020-02-28 09:00:00,2020-02-28 09:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177345,2020-02-28 10:00:00,2020-02-28 10:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177346,2020-02-28 11:00:00,2020-02-28 11:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177347,2020-02-28 12:00:00,2020-02-28 12:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177348,2020-02-28 13:00:00,2020-02-28 13:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177349,2020-02-28 14:00:00,2020-02-28 14:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177350,2020-02-28 15:00:00,2020-02-28 15:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177351,2020-02-28 16:00:00,2020-02-28 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177352,2020-02-28 17:00:00,2020-02-28 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177353,2020-02-28 18:00:00,2020-02-28 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177354,2020-02-28 19:00:00,2020-02-28 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177355,2020-02-28 20:00:00,2020-02-28 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177356,2020-02-28 21:00:00,2020-02-28 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177357,2020-02-28 22:00:00,2020-02-28 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177358,2020-02-28 23:00:00,2020-02-28 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-28
177359,2020-02-29 00:00:00,2020-02-29 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177360,2020-02-29 01:00:00,2020-02-29 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177361,2020-02-29 02:00:00,2020-02-29 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177362,2020-02-29 03:00:00,2020-02-29 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177363,2020-02-29 04:00:00,2020-02-29 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177364,2020-02-29 05:00:00,2020-02-29 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177365,2020-02-29 06:00:00,2020-02-29 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177366,2020-02-29 07:00:00,2020-02-29 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177367,2020-02-29 08:00:00,2020-02-29 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177368,2020-02-29 09:00:00,2020-02-29 09:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177369,2020-02-29 10:00:00,2020-02-29 10:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177370,2020-02-29 11:00:00,2020-02-29 11:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177371,2020-02-29 12:00:00,2020-02-29 12:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177372,2020-02-29 13:00:00,2020-02-29 13:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177373,2020-02-29 14:00:00,2020-02-29 14:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177374,2020-02-29 15:00:00,2020-02-29 15:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177375,2020-02-29 16:00:00,2020-02-29 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177376,2020-02-29 17:00:00,2020-02-29 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177377,2020-02-29 18:00:00,2020-02-29 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177378,2020-02-29 19:00:00,2020-02-29 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177379,2020-02-29 20:00:00,2020-02-29 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177380,2020-02-29 21:00:00,2020-02-29 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177381,2020-02-29 22:00:00,2020-02-29 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
177382,2020-02-29 23:00:00,2020-02-29 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-02-29
364700,2020-03-01 00:00:00,2020-03-01 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364701,2020-03-01 01:00:00,2020-03-01 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364702,2020-03-01 02:00:00,2020-03-01 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364703,2020-03-01 03:00:00,2020-03-01 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364704,2020-03-01 04:00:00,2020-03-01 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364705,2020-03-01 05:00:00,2020-03-01 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364706,2020-03-01 06:00:00,2020-03-01 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364707,2020-03-01 07:00:00,2020-03-01 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364708,2020-03-01 08:00:00,2020-03-01 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364709,2020-03-01 09:00:00,2020-03-01 09:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364710,2020-03-01 10:00:00,2020-03-01 10:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364711,2020-03-01 11:00:00,2020-03-01 11:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364712,2020-03-01 12:00:00,2020-03-01 12:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364713,2020-03-01 13:00:00,2020-03-01 13:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364714,2020-03-01 14:00:00,2020-03-01 14:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364715,2020-03-01 15:00:00,2020-03-01 15:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364716,2020-03-01 16:00:00,2020-03-01 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364717,2020-03-01 17:00:00,2020-03-01 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364718,2020-03-01 18:00:00,2020-03-01 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364719,2020-03-01 19:00:00,2020-03-01 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364720,2020-03-01 20:00:00,2020-03-01 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364721,2020-03-01 21:00:00,2020-03-01 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364722,2020-03-01 22:00:00,2020-03-01 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364723,2020-03-01 23:00:00,2020-03-01 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-01
364724,2020-03-02 00:00:00,2020-03-02 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364725,2020-03-02 01:00:00,2020-03-02 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364726,2020-03-02 02:00:00,2020-03-02 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364727,2020-03-02 03:00:00,2020-03-02 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364728,2020-03-02 04:00:00,2020-03-02 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364729,2020-03-02 05:00:00,2020-03-02 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364730,2020-03-02 06:00:00,2020-03-02 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364731,2020-03-02 07:00:00,2020-03-02 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364732,2020-03-02 08:00:00,2020-03-02 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364733,2020-03-02 09:00:00,2020-03-02 09:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364734,2020-03-02 10:00:00,2020-03-02 10:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364735,2020-03-02 11:00:00,2020-03-02 11:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364736,2020-03-02 12:00:00,2020-03-02 12:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364737,2020-03-02 13:00:00,2020-03-02 13:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364738,2020-03-02 14:00:00,2020-03-02 14:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364739,2020-03-02 15:00:00,2020-03-02 15:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364740,2020-03-02 16:00:00,2020-03-02 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364741,2020-03-02 17:00:00,2020-03-02 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364742,2020-03-02 18:00:00,2020-03-02 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364743,2020-03-02 19:00:00,2020-03-02 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364744,2020-03-02 20:00:00,2020-03-02 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364745,2020-03-02 21:00:00,2020-03-02 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364746,2020-03-02 22:00:00,2020-03-02 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364747,2020-03-02 23:00:00,2020-03-02 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-02
364748,2020-03-03 00:00:00,2020-03-03 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364749,2020-03-03 01:00:00,2020-03-03 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364750,2020-03-03 02:00:00,2020-03-03 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364751,2020-03-03 03:00:00,2020-03-03 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364752,2020-03-03 04:00:00,2020-03-03 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364753,2020-03-03 05:00:00,2020-03-03 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364754,2020-03-03 06:00:00,2020-03-03 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364755,2020-03-03 07:00:00,2020-03-03 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364756,2020-03-03 08:00:00,2020-03-03 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364757,2020-03-03 09:00:00,2020-03-03 09:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
364758,2020-03-03 10:00:00,2020-03-03 10:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-03-03
